CID;LAC;NET;RXL;TYPE;LAT;LON;SPEED;DATE;TIME;N1CID;N1LAC;N1RXL;N2CID;N2LAC;N2RXL;N3CID;N3LAC;N3RXL;N4CID;N4LAC;N4RXL;N5CID;N5LAC;N5RXL;N6CID;N6LAC;N6RXL
57558;10704;46692;-67;HSDPA;22.64130;120.30325;44 km/h;2012/03/17;23:14:48;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-67;HSDPA;22.64132;120.30313;44 km/h;2012/03/17;23:14:49;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-65;HSDPA;22.64133;120.30302;43 km/h;2012/03/17;23:14:50;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-65;HSDPA;22.64136;120.30289;46 km/h;2012/03/17;23:14:51;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-65;HSDPA;22.64136;120.30277;46 km/h;2012/03/17;23:14:52;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-65;HSDPA;22.64132;120.30268;42 km/h;2012/03/17;23:14:53;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-65;HSDPA;22.64134;120.30256;41 km/h;2012/03/17;23:14:54;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-65;HSDPA;22.64134;120.30246;40 km/h;2012/03/17;23:14:55;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-63;HSDPA;22.64136;120.30235;41 km/h;2012/03/17;23:14:56;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-63;HSDPA;22.64135;120.30225;40 km/h;2012/03/17;23:14:57;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-63;HSDPA;22.64138;120.30215;39 km/h;2012/03/17;23:14:58;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-65;HSDPA;22.64140;120.30203;41 km/h;2012/03/17;23:14:59;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-65;HSDPA;22.64142;120.30192;41 km/h;2012/03/17;23:15:00;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-65;HSDPA;22.64137;120.30181;43 km/h;2012/03/17;23:15:01;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-63;HSDPA;22.64138;120.30168;44 km/h;2012/03/17;23:15:02;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-63;HSDPA;22.64138;120.30156;45 km/h;2012/03/17;23:15:03;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-63;HSDPA;22.64136;120.30143;49 km/h;2012/03/17;23:15:04;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-63;HSDPA;22.64138;120.30129;50 km/h;2012/03/17;23:15:05;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-63;HSDPA;22.64141;120.30115;50 km/h;2012/03/17;23:15:06;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-63;HSDPA;22.64140;120.30100;50 km/h;2012/03/17;23:15:07;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-59;HSDPA;22.64141;120.30087;49 km/h;2012/03/17;23:15:08;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-59;HSDPA;22.64143;120.30076;49 km/h;2012/03/17;23:15:09;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-59;HSDPA;22.64144;120.30062;50 km/h;2012/03/17;23:15:10;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-59;HSDPA;22.64145;120.30048;50 km/h;2012/03/17;23:15:11;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-59;HSDPA;22.64148;120.30034;52 km/h;2012/03/17;23:15:12;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-59;HSDPA;22.64149;120.30019;51 km/h;2012/03/17;23:15:13;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-59;HSDPA;22.64151;120.30005;51 km/h;2012/03/17;23:15:14;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-59;HSDPA;22.64151;120.29989;52 km/h;2012/03/17;23:15:15;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-59;HSDPA;22.64152;120.29975;51 km/h;2012/03/17;23:15:16;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-61;HSDPA;22.64152;120.29963;50 km/h;2012/03/17;23:15:17;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-61;HSDPA;22.64154;120.29949;49 km/h;2012/03/17;23:15:18;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-61;HSDPA;22.64155;120.29936;49 km/h;2012/03/17;23:15:19;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-63;HSDPA;22.64157;120.29924;48 km/h;2012/03/17;23:15:20;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-63;HSDPA;22.64157;120.29911;47 km/h;2012/03/17;23:15:21;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-63;HSDPA;22.64158;120.29900;47 km/h;2012/03/17;23:15:22;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-63;HSDPA;22.64159;120.29884;47 km/h;2012/03/17;23:15:23;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-63;HSDPA;22.64158;120.29872;47 km/h;2012/03/17;23:15:24;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-63;HSDPA;22.64160;120.29859;48 km/h;2012/03/17;23:15:25;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-63;HSDPA;22.64162;120.29846;47 km/h;2012/03/17;23:15:26;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-63;HSDPA;22.64163;120.29832;48 km/h;2012/03/17;23:15:27;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-63;HSDPA;22.64163;120.29821;48 km/h;2012/03/17;23:15:28;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-59;HSDPA;22.64163;120.29808;48 km/h;2012/03/17;23:15:29;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-59;HSDPA;22.64165;120.29795;49 km/h;2012/03/17;23:15:30;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-59;HSDPA;22.64165;120.29783;49 km/h;2012/03/17;23:15:31;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-61;HSDPA;22.64166;120.29769;49 km/h;2012/03/17;23:15:32;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-61;HSDPA;22.64168;120.29757;48 km/h;2012/03/17;23:15:33;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-61;HSDPA;22.64169;120.29743;48 km/h;2012/03/17;23:15:34;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-61;HSDPA;22.64170;120.29730;46 km/h;2012/03/17;23:15:35;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-61;HSDPA;22.64170;120.29720;43 km/h;2012/03/17;23:15:36;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-61;HSDPA;22.64170;120.29709;41 km/h;2012/03/17;23:15:37;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-61;HSDPA;22.64170;120.29701;39 km/h;2012/03/17;23:15:38;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
57558;10704;46692;-61;UMTS;22.64171;120.29692;36 km/h;2012/03/17;23:15:39;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-61;UMTS;22.64172;120.29684;34 km/h;2012/03/17;23:15:40;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-67;UMTS;22.64171;120.29678;30 km/h;2012/03/17;23:15:41;-1;-1;-73;-1;-1;-76;-1;-1;-77;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-67;UMTS;22.64170;120.29672;26 km/h;2012/03/17;23:15:42;-1;-1;-74;-1;-1;-79;-1;-1;-79;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-67;UMTS;22.64171;120.29666;23 km/h;2012/03/17;23:15:43;-1;-1;-75;-1;-1;-76;-1;-1;-81;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-67;UMTS;22.64169;120.29663;20 km/h;2012/03/17;23:15:44;-1;-1;-74;-1;-1;-75;-1;-1;-81;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-67;UMTS;22.64166;120.29659;19 km/h;2012/03/17;23:15:45;-1;-1;-75;-1;-1;-77;-1;-1;-80;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-67;UMTS;22.64165;120.29655;17 km/h;2012/03/17;23:15:46;-1;-1;-71;-1;-1;-82;-1;-1;-82;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-67;UMTS;22.64167;120.29653;14 km/h;2012/03/17;23:15:47;-1;-1;-69;-1;-1;-80;-1;-1;-82;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-67;UMTS;22.64170;120.29651;11 km/h;2012/03/17;23:15:48;-1;-1;-67;-1;-1;-80;-1;-1;-83;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-67;UMTS;22.64171;120.29650;7 km/h;2012/03/17;23:15:49;-1;-1;-65;-1;-1;-80;-1;-1;-82;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-67;UMTS;22.64172;120.29648;5 km/h;2012/03/17;23:15:50;-1;-1;-63;-1;-1;-78;-1;-1;-79;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-67;UMTS;22.64172;120.29647;3 km/h;2012/03/17;23:15:51;-1;-1;-62;-1;-1;-75;-1;-1;-80;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-67;UMTS;22.64172;120.29646;2 km/h;2012/03/17;23:15:52;-1;-1;-65;-1;-1;-77;-1;-1;-83;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7329;10704;46692;-67;UMTS;22.64172;120.29646;1 km/h;2012/03/17;23:15:53;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7329;10704;46692;-67;UMTS;22.64174;120.29645;3 km/h;2012/03/17;23:15:54;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7329;10704;46692;-67;UMTS;22.64175;120.29644;2 km/h;2012/03/17;23:15:55;-1;-1;-67;-1;-1;-80;-1;-1;-81;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7329;10704;46692;-63;UMTS;22.64176;120.29643;3 km/h;2012/03/17;23:15:56;-1;-1;-65;-1;-1;-76;-1;-1;-84;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7329;10704;46692;-63;UMTS;22.64177;120.29643;3 km/h;2012/03/17;23:15:57;-1;-1;-67;-1;-1;-77;-1;-1;-86;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7329;10704;46692;-63;UMTS;22.64179;120.29642;4 km/h;2012/03/17;23:15:58;-1;-1;-65;-1;-1;-74;-1;-1;-84;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7329;10704;46692;-65;UMTS;22.64180;120.29642;2 km/h;2012/03/17;23:15:59;-1;-1;-61;-1;-1;-69;-1;-1;-80;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7329;10704;46692;-65;UMTS;22.64181;120.29641;2 km/h;2012/03/17;23:16:00;-1;-1;-63;-1;-1;-71;-1;-1;-81;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7329;10704;46692;-65;UMTS;22.64181;120.29640;1 km/h;2012/03/17;23:16:01;-1;-1;-64;-1;-1;-73;-1;-1;-83;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7329;10704;46692;-63;UMTS;22.64182;120.29639;2 km/h;2012/03/17;23:16:02;-1;-1;-66;-1;-1;-75;-1;-1;-88;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7329;10704;46692;-63;UMTS;22.64183;120.29638;2 km/h;2012/03/17;23:16:03;-1;-1;-68;-1;-1;-75;-1;-1;-85;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7329;10704;46692;-63;UMTS;22.64183;120.29637;0 km/h;2012/03/17;23:16:04;-1;-1;-66;-1;-1;-74;-1;-1;-84;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7329;10704;46692;-65;UMTS;22.64183;120.29637;0 km/h;2012/03/17;23:16:05;-1;-1;-66;-1;-1;-74;-1;-1;-83;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7329;10704;46692;-65;UMTS;22.64184;120.29635;1 km/h;2012/03/17;23:16:06;-1;-1;-68;-1;-1;-76;-1;-1;-86;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-65;UMTS;22.64184;120.29635;2 km/h;2012/03/17;23:16:07;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-67;UMTS;22.64184;120.29634;1 km/h;2012/03/17;23:16:08;-1;-1;-67;-1;-1;-78;-1;-1;-83;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-67;UMTS;22.64183;120.29633;3 km/h;2012/03/17;23:16:09;-1;-1;-66;-1;-1;-77;-1;-1;-82;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-67;UMTS;22.64182;120.29632;4 km/h;2012/03/17;23:16:10;-1;-1;-65;-1;-1;-76;-1;-1;-83;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;UMTS;22.64182;120.29631;2 km/h;2012/03/17;23:16:11;-1;-1;-68;-1;-1;-75;-1;-1;-84;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;UMTS;22.64181;120.29630;3 km/h;2012/03/17;23:16:12;-1;-1;-68;-1;-1;-76;-1;-1;-83;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;UMTS;22.64180;120.29629;2 km/h;2012/03/17;23:16:13;-1;-1;-68;-1;-1;-76;-1;-1;-83;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-67;UMTS;22.64180;120.29627;2 km/h;2012/03/17;23:16:14;-1;-1;-75;-1;-1;-76;-1;-1;-81;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-67;UMTS;22.64180;120.29625;3 km/h;2012/03/17;23:16:15;-1;-1;-73;-1;-1;-75;-1;-1;-80;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-67;UMTS;22.64180;120.29624;3 km/h;2012/03/17;23:16:16;-1;-1;-67;-1;-1;-70;-1;-1;-82;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;UMTS;22.64181;120.29623;1 km/h;2012/03/17;23:16:17;-1;-1;-70;-1;-1;-80;-1;-1;-80;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;UMTS;22.64181;120.29622;1 km/h;2012/03/17;23:16:18;-1;-1;-68;-1;-1;-77;-1;-1;-78;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;UMTS;22.64181;120.29621;1 km/h;2012/03/17;23:16:19;-1;-1;-68;-1;-1;-79;-1;-1;-83;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-61;UMTS;22.64182;120.29620;2 km/h;2012/03/17;23:16:20;-1;-1;-68;-1;-1;-78;-1;-1;-83;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-61;UMTS;22.64182;120.29619;1 km/h;2012/03/17;23:16:21;-1;-1;-67;-1;-1;-80;-1;-1;-82;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-61;UMTS;22.64183;120.29618;2 km/h;2012/03/17;23:16:22;-1;-1;-64;-1;-1;-79;-1;-1;-81;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-61;UMTS;22.64183;120.29616;1 km/h;2012/03/17;23:16:23;-1;-1;-69;-1;-1;-81;-1;-1;-85;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-61;UMTS;22.64183;120.29615;1 km/h;2012/03/17;23:16:24;-1;-1;-67;-1;-1;-76;-1;-1;-81;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-61;UMTS;22.64183;120.29613;2 km/h;2012/03/17;23:16:25;-1;-1;-69;-1;-1;-73;-1;-1;-78;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;UMTS;22.64182;120.29612;1 km/h;2012/03/17;23:16:26;-1;-1;-68;-1;-1;-76;-1;-1;-80;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;UMTS;22.64182;120.29611;1 km/h;2012/03/17;23:16:27;-1;-1;-69;-1;-1;-77;-1;-1;-78;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;UMTS;22.64182;120.29611;2 km/h;2012/03/17;23:16:28;-1;-1;-68;-1;-1;-75;-1;-1;-76;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;UMTS;22.64183;120.29610;3 km/h;2012/03/17;23:16:29;-1;-1;-69;-1;-1;-75;-1;-1;-82;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;UMTS;22.64184;120.29609;3 km/h;2012/03/17;23:16:30;-1;-1;-68;-1;-1;-76;-1;-1;-82;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;UMTS;22.64184;120.29608;3 km/h;2012/03/17;23:16:31;-1;-1;-72;-1;-1;-78;-1;-1;-84;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;UMTS;22.64183;120.29607;4 km/h;2012/03/17;23:16:32;-1;-1;-66;-1;-1;-69;-1;-1;-72;-1;-1;-74;-1;-1;-77;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64182;120.29605;6 km/h;2012/03/17;23:16:33;-1;-1;-65;-1;-1;-74;-1;-1;-75;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64182;120.29603;5 km/h;2012/03/17;23:16:34;-1;-1;-77;-1;-1;-78;-1;-1;-81;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64180;120.29602;5 km/h;2012/03/17;23:16:35;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64180;120.29600;4 km/h;2012/03/17;23:16:36;-1;-1;-77;-1;-1;-79;-1;-1;-79;-1;-1;-79;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64180;120.29598;5 km/h;2012/03/17;23:16:37;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64178;120.29597;5 km/h;2012/03/17;23:16:38;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64177;120.29595;7 km/h;2012/03/17;23:16:39;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64176;120.29592;7 km/h;2012/03/17;23:16:40;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64174;120.29588;9 km/h;2012/03/17;23:16:41;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64174;120.29583;14 km/h;2012/03/17;23:16:42;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64178;120.29551;22 km/h;2012/03/17;23:16:43;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64179;120.29532;32 km/h;2012/03/17;23:16:44;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64183;120.29519;35 km/h;2012/03/17;23:16:45;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64183;120.29506;38 km/h;2012/03/17;23:16:46;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64184;120.29492;40 km/h;2012/03/17;23:16:47;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64186;120.29478;41 km/h;2012/03/17;23:16:48;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64188;120.29463;43 km/h;2012/03/17;23:16:49;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64190;120.29450;43 km/h;2012/03/17;23:16:50;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64191;120.29437;44 km/h;2012/03/17;23:16:51;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
7495;10704;46692;-63;HSDPA;22.64190;120.29425;44 km/h;2012/03/17;23:16:52;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115;n/a;n/a;-115
